OpenTime,OpenPoint,OpenHV,CloseTime,ClosePoint,CloseHV,ProfitRate
2022-09-19 10:45:00,3935.3245,0.1207458817072263,2022-09-19 14:00:00,3915.1625,0.12479884324851873,0.04228230220337136
2022-09-19 14:15:00,3916.8655,0.12474283905186526,2022-09-20 11:00:00,3952.5664,0.12761361205121136,0.0453291563030992
2022-09-20 11:15:00,3943.4294,0.12776435101426414,2022-09-20 15:00:00,3932.8361,0.12882215835459115,0.010847970751378043
2022-09-21 09:45:00,3901.2377,0.1257434324590749,2022-09-21 13:45:00,3908.3632,0.12720409209329586,0.012845870320492196
2022-09-21 14:00:00,3918.1659,0.12735361577657167,2022-09-22 09:45:00,3876.4089,0.13924471590971765,0.13256024273576936
2022-09-22 10:00:00,3890.3444,0.14010968517380853,2022-09-22 14:00:00,3864.1674,0.13657405563618039,-0.009559823202743371
2022-09-22 14:15:00,3870.5869,0.13626698859348066,2022-09-23 11:30:00,3834.1102,0.12954873997176897,-0.0406215042673193
2022-09-23 13:15:00,3869.4463,0.13326258288988554,2022-09-23 15:00:00,3856.0212,0.14447826696261584,0.10379281259932875
2022-09-26 09:45:00,3871.6245,0.143435003203079,2022-09-26 14:00:00,3857.2348,0.1394706846794221,-0.027966995855479668
2022-09-26 14:15:00,3854.741,0.1395707448914905,2022-09-27 10:45:00,3833.5676,0.13952572821075976,-0.009322508724236619
2022-09-27 11:00:00,3834.8112,0.13946666994462925,2022-09-27 14:00:00,3871.7131,0.14147629931673408,0.05066292255988196
2022-09-27 14:15:00,3871.7508,0.1411445394029813,2022-09-28 10:45:00,3858.8468,0.13930825595991222,-0.03803250644285158
2022-09-28 11:00:00,3852.8233,0.1386614680017978,2022-09-28 14:45:00,3830.7809,0.13966974743518304,0.02112289025386272
2022-09-28 15:00:00,3828.7098,0.1395153147390224,2022-09-29 13:30:00,3840.1248,0.1353087871476272,-0.06281182836351715
2022-09-29 13:45:00,3833.1172,0.13524341408748136,2022-09-30 10:15:00,3813.8167,0.13973283748014512,0.02586403317049441
2022-09-30 10:30:00,3816.5536,0.1401668674774566,2022-09-30 14:45:00,3805.8871,0.12426557774209879,-0.11745460260092906
2022-09-30 15:00:00,3804.8853,0.1241267132196881,2022-10-10 13:45:00,3756.5505,0.1295903283616352,-0.14742342111596257
2022-10-10 14:00:00,3742.182,0.13003682216990956,2022-10-11 10:15:00,3717.5336,0.12988534236454483,-0.001664066912085272
2022-10-11 10:30:00,3709.6569,0.13043933417914697,2022-10-11 13:15:00,3722.6425,0.13264691532116193,0.020151941453214268
2022-10-11 13:30:00,3720.3705,0.13232223163362444,2022-10-12 10:30:00,3692.2291,0.129615155056241,-0.02056809272093298
2022-10-12 10:45:00,3683.1315,0.12955120635637105,2022-10-12 13:45:00,3714.5534,0.1360421727498694,0.08273135703391717
2022-10-12 14:00:00,3737.9059,0.1514545642501518,2022-10-12 15:00:00,3784.3064,0.15941507984801953,0.0821772157516883
2022-10-13 09:45:00,3762.9847,0.15547500525561106,2022-10-13 14:00:00,3769.2783,0.15671238921873204,0.008519477691727088
2022-10-13 14:15:00,3754.4933,0.15747359144012218,2022-10-14 10:15:00,3813.5307,0.1696078043082666,0.10393001819425325
2022-10-14 10:30:00,3814.7325,0.1678801924849344,2022-10-14 15:00:00,3842.4698,0.16819944131085718,0.011796506657627513
2022-10-17 09:45:00,3812.582,0.1674165655326152,2022-10-17 14:00:00,3842.2509,0.16525450464474634,-5.012638793266954e-05
2022-10-17 14:15:00,3839.319,0.1650498317354467,2022-10-18 11:15:00,3849.5578,0.16307871318319406,-0.02682682792321657
2022-10-18 11:30:00,3850.5443,0.1632628125949072,2022-10-19 10:00:00,3819.4922,0.16039632229256506,-0.018675614269413925
2022-10-19 10:15:00,3814.2152,0.16149980570716316,2022-10-19 14:30:00,3782.8348,0.13160245661593734,-0.18400692299710866
2022-10-19 14:45:00,3780.274,0.13131343749714858,2022-10-20 11:00:00,3765.7615,0.13935186583735995,0.05824451228974788
2022-10-20 11:15:00,3748.3529,0.13937441319473393,2022-10-20 13:15:00,3803.8359,0.1494087668944374,0.1309589619037624
2022-10-20 13:30:00,3784.8235,0.14989922509122794,2022-10-21 10:30:00,3755.4614,0.13291082582376862,-0.11216739083047486
2022-10-21 10:45:00,3758.8056,0.13330728148099794,2022-10-21 15:00:00,3742.8929,0.13281482887058393,0.0031490391209897375
2022-10-24 09:45:00,3726.5706,0.13001244227081835,2022-10-24 10:15:00,3672.9385,0.14251859598121144,0.20880518011893534
2022-10-24 10:30:00,3691.672,0.1427056748365438,2022-10-24 13:30:00,3655.3947,0.1493966328407586,0.07716303219188068
2022-10-24 13:45:00,3654.5262,0.14967200868868163,2022-10-24 14:45:00,3639.6509,0.15360201178893576,0.03133428190920888
